,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,123490,10878,9237,3331,0,9379
Queens,27619,76493,13626,4914,0,9231
Bronx,16051,9326,49825,2855,0,4982
Brooklyn,24719,14363,12196,102559,0,6409
Staten Island,92,53,45,16,1011,152
