,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,72856,6418,5449,1965,0,5533
Queens,14212,39364,7012,2528,0,4750
Bronx,11800,6856,36628,2099,0,3662
Brooklyn,14708,8546,7256,61022,0,3813
Staten Island,55,32,27,9,607,91
