,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,195127,13507,8305,15236,0,14819
Queens,7160,41750,6362,11671,0,5038
Bronx,3845,5556,27652,6267,0,2765
Brooklyn,12941,18699,11497,86279,0,5392
Staten Island,32,46,28,52,780,117
