,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,187987,16560,14061,5071,0,14277
Queens,38313,106113,18903,6816,0,12806
Bronx,19460,11307,60407,3462,0,6040
Brooklyn,34880,20267,17209,144712,0,9044
Staten Island,114,66,56,20,1250,188
