,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1038779,71909,44214,81113,0,78894
Queens,27672,161336,24584,45101,0,19471
Bronx,13506,19516,97124,22014,0,9712
Brooklyn,53344,77078,47392,355631,0,22226
Staten Island,177,255,157,288,4277,644
