,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,824316,72618,61660,22236,0,62606
Queens,111082,307652,54805,19764,0,37130
Bronx,54071,31418,167842,9620,0,16784
Brooklyn,124923,72587,61634,518291,0,32393
Staten Island,524,304,258,93,5749,866
