,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,342061,23679,14559,26709,0,25979
Queens,12480,72763,11087,20340,0,8781
Bronx,6282,9077,45175,10239,0,4517
Brooklyn,22498,32508,19988,149991,0,9374
Staten Island,48,70,43,79,1171,176
