,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,786919,69323,58863,21227,0,59766
Queens,103925,287830,51274,18490,0,34738
Bronx,48780,28343,151417,8679,0,15141
Brooklyn,114212,66363,56350,473852,0,29615
Staten Island,477,277,235,84,5236,789
