,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1301454,90092,55394,101624,0,98844
Queens,26430,154095,23481,43077,0,18597
Bronx,13104,18935,94234,21359,0,9423
Brooklyn,57015,82383,50654,380106,0,23756
Staten Island,200,289,178,326,4844,729
