,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,329749,22826,14035,25748,0,25044
Queens,11374,66317,10105,18539,0,8003
Bronx,5606,8100,40314,9137,0,4031
Brooklyn,20424,29512,18146,136166,0,8510
Staten Island,57,82,50,92,1378,207
