,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,94856,6566,4037,7406,0,7204
Queens,4091,23853,3634,6668,0,2878
Bronx,2901,4192,20862,4728,0,2086
Brooklyn,7439,10750,6609,49600,0,3100
Staten Island,13,19,12,22,332,50
