,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,136982,9482,5830,10696,0,10403
Queens,5538,32293,4920,9027,0,3897
Bronx,3326,4807,23923,5422,0,2392
Brooklyn,10304,14889,9154,68696,0,4293
Staten Island,20,29,18,33,500,75
