,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,242272,16771,10311,18917,0,18400
Queens,8630,50317,7667,14066,0,6072
Bronx,4232,6115,30433,6898,0,3043
Brooklyn,15433,22300,13711,102890,0,6430
Staten Island,39,57,35,65,965,145
