,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,125515,11057,9388,3385,0,9532
Queens,27921,77329,13775,4967,0,9332
Bronx,15562,9042,48306,2768,0,4830
Brooklyn,24607,14298,12140,102093,0,6380
Staten Island,85,49,42,15,942,142
