,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,77333,5353,3291,6038,0,5873
Queens,3294,19206,2926,5369,0,2317
Bronx,2554,3690,18367,4163,0,1836
Brooklyn,6279,9073,5579,41865,0,2616
Staten Island,10,15,9,17,264,39
