,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,127284,11213,9521,3433,0,9667
Queens,28603,79220,14112,5089,0,9561
Bronx,15635,9085,48534,2781,0,4853
Brooklyn,25832,15009,12745,107175,0,6698
Staten Island,98,57,48,17,1084,163
