,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,71818,4971,3056,5607,0,5454
Queens,2910,16966,2585,4743,0,2047
Bronx,2437,3521,17524,3972,0,1752
Brooklyn,5458,7887,4849,36392,0,2274
Staten Island,12,17,10,19,290,43
