,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,97374,6740,4144,7603,0,7395
Queens,4179,24368,3713,6812,0,2941
Bronx,2994,4326,21532,4880,0,2153
Brooklyn,7593,10972,6746,50625,0,3164
Staten Island,14,21,13,24,359,54
