,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,346478,23984,14747,27054,0,26314
Queens,12734,74246,11313,20755,0,8960
Bronx,6242,9020,44891,10175,0,4489
Brooklyn,22964,33182,20402,153100,0,9568
Staten Island,56,81,50,92,1365,205
