,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,828967,73028,62008,22362,0,62959
Queens,112011,310224,55263,19929,0,37440
Bronx,54973,31942,170641,9781,0,17064
Brooklyn,126407,73449,62366,524446,0,32777
Staten Island,519,301,256,92,5690,857
