,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,302681,20953,12883,23634,0,22988
Queens,11809,68855,10492,19248,0,8310
Bronx,5607,8102,40323,9139,0,4032
Brooklyn,20803,30059,18482,138691,0,8668
Staten Island,50,73,45,82,1229,185
