,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1219840,84443,51920,95251,0,92646
Queens,24558,143181,21818,40026,0,17280
Bronx,12247,17696,88069,19961,0,8806
Brooklyn,52550,75931,46687,350337,0,21896
Staten Island,193,280,172,316,4685,705
