,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,101193,8914,7569,2729,0,7685
Queens,23248,64388,11470,4136,0,7771
Bronx,14358,8342,44569,2554,0,4456
Brooklyn,20799,12085,10262,86294,0,5393
Staten Island,71,41,35,12,780,117
