,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,791767,69750,59226,21358,0,60134
Queens,111187,307942,54857,19782,0,37165
Bronx,54375,31595,168787,9674,0,16878
Brooklyn,122852,71383,60612,509696,0,31856
Staten Island,491,285,242,87,5387,811
