,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,262485,18170,11172,20496,0,19935
Queens,9384,54713,8337,15295,0,6603
Bronx,4247,6136,30540,6922,0,3054
Brooklyn,16145,23329,14344,107639,0,6727
Staten Island,42,61,37,69,1031,155
