,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,196858,13627,8379,15371,0,14951
Queens,6213,36228,5520,10127,0,4372
Bronx,3148,4548,22636,5130,0,2263
Brooklyn,10621,15347,9436,70810,0,4425
Staten Island,5,8,4,9,135,20
