,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,188653,13059,8029,14731,0,14328
Queens,6792,39600,6034,11070,0,4779
Bronx,3638,5257,26166,5930,0,2616
Brooklyn,12514,18083,11118,83432,0,5214
Staten Island,22,32,20,36,546,82
