,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,67390,5936,5041,1817,0,5118
Queens,14046,38902,6930,2499,0,4695
Bronx,8735,5075,27115,1554,0,2711
Brooklyn,13640,7925,6729,56592,0,3537
Staten Island,33,19,16,5,369,55
