,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,50240,4425,3758,1355,0,3815
Queens,10956,30345,5405,1949,0,3662
Bronx,8929,5188,27719,1588,0,2771
Brooklyn,10934,6353,5395,45367,0,2835
Staten Island,33,19,16,6,371,55
