,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1186598,82142,50505,92655,0,90121
Queens,25215,147014,22402,41097,0,17743
Bronx,11449,16543,82330,18661,0,8233
Brooklyn,52003,75141,46201,346693,0,21668
Staten Island,162,235,144,265,3933,592
