,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,171542,15112,12831,4627,0,13028
Queens,36473,101016,17995,6489,0,12191
Bronx,19971,11604,61994,3553,0,6199
Brooklyn,33486,19457,16521,138932,0,8683
Staten Island,126,73,62,22,1389,209
