,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,77656,5375,3305,6063,0,5897
Queens,3206,18694,2848,5226,0,2256
Bronx,2633,3805,18936,4292,0,1893
Brooklyn,6165,8908,5477,41102,0,2568
Staten Island,12,17,10,19,292,44
