,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,54679,4817,4090,1475,0,4152
Queens,11728,32482,5786,2086,0,3920
Bronx,9774,5679,30340,1739,0,3034
Brooklyn,11650,6769,5748,48336,0,3021
Staten Island,36,21,18,6,401,60
