,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,317019,21945,13493,24754,0,24077
Queens,10201,59480,9063,16627,0,7178
Bronx,5440,7860,39119,8866,0,3911
Brooklyn,18918,27336,16808,126126,0,7882
Staten Island,47,68,41,76,1138,171
