,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,53795,4739,4024,1451,0,4085
Queens,9560,26478,4716,1701,0,3195
Bronx,9079,5275,28183,1615,0,2818
Brooklyn,10990,6385,5422,45596,0,2849
Staten Island,36,21,17,6,398,60
