,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,317184,21957,13500,24767,0,24089
Queens,10731,62567,9534,17490,0,7551
Bronx,5687,8218,40897,9269,0,4089
Brooklyn,19394,28023,17230,129296,0,8081
Staten Island,43,63,38,71,1057,159
