,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,195704,17240,14639,5279,0,14863
Queens,39224,108635,19352,6979,0,13111
Bronx,20901,12145,64881,3718,0,6488
Brooklyn,35433,20588,17482,147010,0,9188
Staten Island,120,70,59,21,1322,199
