,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,324735,22479,13821,25356,0,24663
Queens,10911,63620,9694,17785,0,7678
Bronx,5725,8273,41172,9332,0,4117
Brooklyn,19792,28598,17584,131952,0,8247
Staten Island,46,66,41,75,1116,168
