,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,89060,7845,6661,2402,0,6764
Queens,20639,57164,10183,3672,0,6899
Bronx,13383,7776,41542,2381,0,4154
Brooklyn,18448,10719,9101,76538,0,4783
Staten Island,63,37,31,11,699,105
