,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,779662,68684,58320,21031,0,59214
Queens,102104,282786,50375,18166,0,34129
Bronx,49635,28840,154072,8831,0,15407
Brooklyn,110762,64358,54647,459538,0,28721
Staten Island,439,255,217,78,4822,726
