,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,191355,16857,14313,5161,0,14533
Queens,38805,107474,19145,6904,0,12971
Bronx,20509,11917,63663,3649,0,6366
Brooklyn,35214,20461,17373,146099,0,9131
Staten Island,121,70,60,21,1335,201
