,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,491027,43257,36730,13245,0,37293
Queens,80763,223682,39847,14369,0,26996
Bronx,43708,25396,135673,7776,0,13567
Brooklyn,84277,48969,41580,349656,0,21853
Staten Island,350,203,172,62,3837,578
