,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1244328,86138,52963,97163,0,94505
Queens,26269,153158,23338,42815,0,18484
Bronx,12935,18690,93016,21083,0,9301
Brooklyn,55757,80565,49536,371720,0,23232
Staten Island,192,278,171,314,4661,702
