,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,327678,22683,13947,25586,0,24886
Queens,11110,64778,9870,18108,0,7818
Bronx,5885,8503,42318,9591,0,4231
Brooklyn,20557,29704,18264,137052,0,8565
Staten Island,47,68,42,77,1146,172
