,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,441132,30537,18776,34445,0,33503
Queens,15873,92550,14102,25872,0,11169
Bronx,8149,11776,58604,13283,0,5860
Brooklyn,26562,38381,23599,177086,0,11067
Staten Island,85,123,75,139,2062,310
