,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1273991,88191,54225,99479,0,96758
Queens,26194,152721,23271,42693,0,18431
Bronx,12921,18669,92912,21059,0,9291
Brooklyn,55965,80866,49721,373107,0,23319
Staten Island,199,288,177,325,4820,726
