,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,121603,10712,9096,3280,0,9235
Queens,27562,76335,13598,4903,0,9212
Bronx,15122,8786,46940,2690,0,4694
Brooklyn,24237,14083,11958,100556,0,6284
Staten Island,84,49,41,15,924,139
