,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,301846,20895,12847,23569,0,22925
Queens,10302,60068,9153,16792,0,7249
Bronx,5400,7803,38834,8802,0,3883
Brooklyn,18428,26627,16371,122854,0,7678
Staten Island,40,58,35,65,977,147
