,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,119067,8242,5067,9297,0,9043
Queens,4893,28529,4347,7975,0,3443
Bronx,3561,5146,25612,5805,0,2561
Brooklyn,9187,13274,8162,61247,0,3827
Staten Island,25,36,22,40,605,91
