,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,185322,12828,7888,14470,0,14075
Queens,7407,43187,6581,12073,0,5212
Bronx,4000,5779,28764,6519,0,2876
Brooklyn,13613,19670,12094,90758,0,5672
Staten Island,27,39,24,44,662,99
