,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,59155,5211,4424,1595,0,4492
Queens,13086,36243,6456,2328,0,4374
Bronx,10351,6014,32131,1841,0,3213
Brooklyn,12716,7389,6274,52760,0,3297
Staten Island,39,22,19,6,429,64
