,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,197097,17363,14743,5316,0,14969
Queens,40159,111225,19813,7145,0,13423
Bronx,21806,12670,67689,3879,0,6768
Brooklyn,36679,21312,18096,152179,0,9511
Staten Island,126,73,62,22,1383,208
