,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,51300,4519,3837,1383,0,3896
Queens,8936,24751,4409,1590,0,2987
Bronx,8551,4968,26544,1521,0,2654
Brooklyn,10314,5993,5089,42794,0,2674
Staten Island,34,20,16,6,377,56
