,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,121013,10660,9052,3264,0,9190
Queens,28825,79835,14221,5128,0,9635
Bronx,15460,8983,47989,2750,0,4798
Brooklyn,23596,13711,11642,97900,0,6118
Staten Island,89,51,44,15,978,147
