,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,171608,15117,12836,4629,0,13033
Queens,35758,99035,17642,6362,0,11952
Bronx,20394,11850,63305,3628,0,6330
Brooklyn,33072,19217,16317,137214,0,8575
Staten Island,121,70,59,21,1328,200
