,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,235228,16283,10012,18367,0,17865
Queens,8404,49000,7466,13697,0,5913
Bronx,4073,5886,29294,6639,0,2929
Brooklyn,14809,21398,13157,98729,0,6170
Staten Island,38,56,34,63,937,141
