,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,329525,22811,14025,25731,0,25027
Queens,11784,68706,10469,19206,0,8292
Bronx,5785,8359,41602,9429,0,4160
Brooklyn,21447,30989,19054,142981,0,8936
Staten Island,54,79,48,89,1322,199
