,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,64053,4434,2726,5001,0,4864
Queens,3355,19566,2981,5469,0,2361
Bronx,2371,3426,17054,3865,0,1705
Brooklyn,5888,8507,5231,39253,0,2453
Staten Island,7,10,6,11,170,25
