,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,195926,17260,14655,5285,0,14880
Queens,39147,108422,19314,6965,0,13085
Bronx,21267,12357,66016,3784,0,6601
Brooklyn,36275,21077,17897,150501,0,9406
Staten Island,122,70,60,21,1337,201
