,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,127944,11271,9570,3451,0,9717
Queens,27564,76342,13599,4904,0,9213
Bronx,14327,8325,44474,2549,0,4447
Brooklyn,24900,14468,12285,103306,0,6456
Staten Island,76,44,37,13,836,126
