,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,110418,7643,4699,8622,0,8386
Queens,4816,28081,4279,7850,0,3389
Bronx,3184,4601,22897,5190,0,2289
Brooklyn,8792,12704,7811,58615,0,3663
Staten Island,15,22,13,25,380,57
