,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,812153,71546,60751,21908,0,61682
Queens,110829,306950,54680,19719,0,37045
Bronx,54081,31424,167872,9622,0,16787
Brooklyn,123465,71740,60915,512241,0,32015
Staten Island,504,293,249,89,5532,833
