,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,160939,14177,12038,4341,0,12223
Queens,34949,96794,17243,6218,0,11682
Bronx,19659,11423,61024,3497,0,6102
Brooklyn,31678,18406,15629,131427,0,8214
Staten Island,119,69,58,21,1304,196
