,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,212464,14707,9043,16590,0,16136
Queens,8150,47519,7241,13284,0,5735
Bronx,4397,6354,31622,7167,0,3162
Brooklyn,14711,21256,13069,98075,0,6129
Staten Island,33,48,29,54,812,122
